Actual,Predicted,Residual
1443,1452.136009381643,-9.136009381642907
5178,5507.852102248498,-329.85210224849834
57081,57003.71545541464,77.28454458535998
4917,4832.137434189155,84.8625658108449
4041,3953.002320745454,87.9976792545458
6262,6259.008421942182,2.9915780578176054
6843,6351.387078453551,491.6129215464489
7317,7144.141253614367,172.8587463856329
8112,8073.903483179568,38.09651682043204
7487,8897.985706722662,-1410.9857067226621
2738,2909.070575226782,-171.07057522678178
2464,2448.5566990649277,15.44330093507233
4249,4261.399211002784,-12.399211002783886
32859,32962.170547092406,-103.1705470924062
59033,59282.251913842614,-249.25191384261416
7353,7143.5044402465155,209.49555975348449
6172,6062.7525745721605,109.24742542783952
7196,7426.27377152015,-230.27377152015015
4020,4118.7083529454085,-98.70835294540848
4361,4696.249481662377,-335.24948166237664
5322,5144.224333610608,177.77566638939243
65309,65232.85877234633,76.1412276536721
4550,4334.36787973473,215.6321202652698
27864,27935.879044922403,-71.87904492240341
60555,64016.751093667364,-3461.7510936673643
3512,3719.175294036158,-207.175294036158
4338,4484.331147995491,-146.33114799549094
6583,6840.99979390618,-257.99979390617955
82553,88038.34894835962,-5485.34894835962
53743,55081.213718416155,-1338.2137184161547
8111,8034.9763019566235,76.0236980433765
4496,4515.239188401944,-19.239188401944375
4593,4436.701227858304,156.29877214169574
6389,6230.5392585000345,158.46074149996548
1604,1552.1221196623442,51.877880337655824
5292,5300.20454914239,-8.204549142389624
17794,17461.359556881984,332.64044311801626
5943,6235.741536892996,-292.741536892996
37985,37888.6412646863,96.35873531369725
4445,4612.997839169833,-167.99783916983324
15503,9836.46200785755,5666.53799214245
7572,7650.474927748754,-78.47492774875445
9201,10106.850274120372,-905.850274120372
18471,17809.185188211846,661.8148117881537
2614,2555.2550082984944,58.74499170150557
6973,6218.115330018618,754.8846699813821
6271,6520.58066885013,-249.58066885012977
55502,55481.045700267365,20.954299732635263
31432,32558.11673494834,-1126.1167349483403
3831,3833.056978446862,-2.0569784468621037
3572,3518.893355928242,53.10664407175818
39555,40128.754793964355,-573.7547939643555
3466,3718.701690910665,-252.7016909106651
1890,1853.9538258436398,36.046174156360166
42546,42040.99281715903,505.0071828409709
3996,4419.65330831133,-423.65330831132997
35554,39174.11926711393,-3620.119267113929
13524,13992.274146365644,-468.2741463656439
3996,4539.211638052577,-543.2116380525767
5871,6082.774378489444,-211.77437848944373
4499,4604.88171235159,-105.88171235159007
4502,4479.325190753675,22.674809246324912
5322,5240.23062755306,81.76937244694
69561,62528.12222670793,7032.877773292072
5043,6933.206869568648,-1890.2068695686476
6678,6775.074802385288,-97.07480238528842
6578,6516.877170130271,61.122829869728776
6510,6574.40131190876,-64.40131190876036
7494,7079.848382016985,414.15161798301506
2791,2680.06334060318,110.93665939681978
60508,60895.946917423964,-387.9469174239639
60508,61029.113787643844,-521.1137876438443
69244,70797.66370401526,-1553.6637040152564
18844,17027.16385066644,1816.8361493335615
2343,2486.0182051982138,-143.01820519821376
2393,2347.3075044606394,45.69249553936061
5483,5450.110090739885,32.88990926011502
16467,16189.590557894413,277.409442105587
3457,3347.379942224513,109.62005777548711
14364,16119.306995899518,-1755.3069958995184
3999,4065.8677961840217,-66.8677961840217
2723,2818.539415190493,-95.53941519049295
6067,6189.976422078277,-122.97642207827721
89695,83305.06367276833,6389.93632723167
3334,3579.1930027001404,-245.19300270014037
4316,4231.407053993735,84.59294600626527
54777,57756.50090769825,-2979.5009076982533
6294,6276.589516274414,17.410483725586346
44144,44015.74263543074,128.25736456926097
7136,7175.599764782538,-39.59976478253793
13589,8649.970379855658,4939.029620144342
5177,5709.810237512021,-532.8102375120206
47657,48109.16544358841,-452.165443588412
4672,4778.613557553987,-106.61355755398745
4151,2711.676976089585,1439.323023910415
2074,2295.971454508377,-221.97145450837706
51817,51615.403879153775,201.59612084622495
11488,14036.120842579205,-2548.1208425792047
3006,3409.7912362848597,-403.7912362848597
11205,11501.681855175888,-296.6818551758879
7489,7460.781654562269,28.21834543773093
14388,15789.519134097212,-1401.5191340972124
49553,49502.396576160085,50.603423839915195
51817,51994.993553064734,-177.99355306473444
55983,56333.31780962928,-350.31780962928315
4094,4013.420853932856,80.57914606714394
27864,27871.211891873754,-7.211891873754212
8766,8963.988434986493,-197.9884349864933
41281,40838.11957710171,442.8804228982917
7927,8450.349653924222,-523.3496539242224
8899,9668.575366119601,-769.5753661196013
4028,4173.744086270601,-145.74408627060075
4792,4575.714662351864,216.2853376481362
4028,4319.473979712794,-291.47397971279406
4233,4219.084006199196,13.915993800804245
5441,5323.755776004665,117.24422399533523
4368,4963.3738038957035,-595.3738038957035
5007,5464.579500832564,-457.579500832564
13083,12932.977244352182,150.02275564781849
5918,6200.387587275832,-282.3875872758317
5157,5392.36900815354,-235.36900815353965
3860,4017.1372522373176,-157.13725223731763
39499,39145.938111537136,353.06188846286386
2339,2828.884812118048,-489.8848121180481
7576,7568.449028684052,7.550971315948118
14439,12520.812932915433,1918.1870670845674
8508,9274.756784702482,-766.756784702482
65832,65857.49581509567,-25.49581509566633
80544,58839.23963451908,21704.76036548092
67601,67943.72034162996,-342.7203416299599
8719,12597.958317172883,-3878.9583171728827
49725,49780.16246170872,-55.16246170872182
32646,33150.91891466692,-504.91891466692323
3999,4053.078500540071,-54.07850054007122
36660,36514.77849467214,145.22150532786327
6450,6493.84430205569,-43.844302055689695
4266,4619.796447637013,-353.79644763701344
6872,5948.259509362984,923.7404906370157
11323,11539.503045400606,-216.50304540060642
10069,9804.389121859746,264.6108781402545
8776,9973.55182631345,-1197.5518263134509
6450,6362.411091432178,87.58890856782182
2339,2445.1099227594345,-106.10992275943454
6170,6309.221224249404,-139.22122424940426
2476,2510.6084036423204,-34.608403642320354
39499,39360.07798558097,138.92201441903308
10743,8979.183648274782,1763.8163517252178
5535,8315.318299887547,-2780.3182998875473
69168,70453.33354995621,-1285.333549956209
6488,6634.037811831767,-146.0378118317667
3961,3896.4738743457433,64.5261256542567
9840,9703.56785744389,136.4321425561102
20760,21630.967410234713,-870.9674102347126
2516,2951.4692411236606,-435.4692411236606
14252,11825.458524071024,2426.541475928976
66155,65736.34166765615,418.65833234385354
4111,4202.481968102978,-91.48196810297759
60365,61048.60359169524,-683.6035916952387
11664,11902.403162711504,-238.40316271150368
5955,6525.960938479018,-570.9609384790183
55377,55426.18278049113,-49.18278049112996
52586,52166.31073044894,419.68926955106144
3727,3886.3587996985234,-159.3587996985234
11448,12201.755002330192,-753.7550023301919
64173,65658.69901391155,-1485.6990139115514
7106,7331.538734978957,-225.5387349789571
60260,61052.54264047115,-792.542640471147
38099,37748.56666718132,350.4333328186767
6109,6169.203066650409,-60.2030666504088
51707,51545.0094854701,161.99051452989806
6165,5980.506558349037,184.49344165096318
5187,5409.572038232219,-222.5720382322188
77120,74562.48964120488,2557.510358795116
10307,10075.441713279832,231.55828672016833
55983,55955.97158524282,27.028414757180144
31450,32253.75521623015,-803.7552162301508
45600,46142.84981687824,-542.8498168782389
17548,17195.22118191527,352.77881808473103
44405,44536.26992724498,-131.26992724498268
3330,5172.480587394211,-1842.4805873942114
5923,6900.720072730522,-977.7200727305217
3571,3741.1360233363807,-170.13602333638073
3401,3916.973510492832,-515.9735104928318
3015,3342.601368667123,-327.6013686671231
12546,11565.2258081738,980.7741918262
7336,7207.0624064206395,128.9375935793605
44450,45040.7668227129,-590.7668227129034
58315,58227.448825460844,87.55117453915591
45883,45907.24823866527,-24.248238665270037
95421,85836.51744942922,9584.482550570785
4145,4184.560019260741,-39.56001926074077
7484,8198.465213741429,-714.4652137414287
6067,6088.576101779919,-21.576101779918645
50957,51364.23011746477,-407.2301174647728
19879,15191.007476118151,4687.992523881849
54841,56547.762130641364,-1706.762130641364
40933,37005.42177059018,3927.578229409817
4496,4557.979809659171,-61.979809659171224
13798,11852.651738429178,1945.3482615708217
45672,45490.32863148497,181.67136851503165
4359,4570.285501050776,-211.28550105077557
12410,12185.023870408952,224.97612959104845
10744,10688.890071880463,55.10992811953656
4977,5938.701712641865,-961.701712641865
37594,38218.15682529131,-624.156825291313
60508,65181.58176158799,-4673.581761587993
55087,55196.79628736105,-109.79628736105224
4499,4428.999428987092,70.00057101290804
4427,4493.994988159254,-66.99498815925381
8133,6916.185148384093,1216.8148516159072
45693,45484.377691348855,208.62230865114543
5654,5369.353628663576,284.6463713364237
4230,4409.308474117682,-179.30847411768173
3014,3612.7332788330427,-598.7332788330427
42457,44523.03703029905,-2066.0370302990486
60396,60732.586237285126,-336.5862372851261
10069,10625.620178370435,-556.6201783704346
1714,1940.7015489283174,-226.70154892831738
6461,6679.478604864004,-218.4786048640044
8059,7566.754437647912,492.2455623520882
4099,4108.2263524185755,-9.226352418575516
4202,5079.454335002437,-877.4543350024369
7196,7102.265066343433,93.73493365656668
12894,13064.729335601975,-170.72933560197453
5955,5852.782855675946,102.21714432405406
6461,7438.602038521945,-977.6020385219454
2723,3277.053444257771,-554.0534442577709
3733,3128.123471495528,604.8765285044719
13569,10236.091456232602,3332.9085437673984
53164,52829.4145030338,334.5854969662032
12054,12305.735812268826,-251.7358122688256
6133,6489.184950176379,-356.18495017637906
11675,11976.14662382121,-301.1466238212106
4209,4293.339067876829,-84.33906787682918
6262,5861.0049355905,400.9950644094997
5087,5075.208575829939,11.791424170060964
12880,12244.008671516774,635.9913284832255
4978,4261.183430208081,716.8165697919194
7053,6747.495805637199,305.5041943628012
7412,7502.085748669728,-90.08574866972776
11488,11307.659855303877,180.3401446961234
43729,43611.95534146803,117.04465853197325
2124,2102.4694725931536,21.53052740684643
6489,6248.902894380191,240.09710561980864
32859,33244.62934964987,-385.62934964986925
49725,49562.31520394904,162.68479605096218
26053,23089.109842982434,2963.890157017566
60978,61067.04904457521,-89.04904457520752
6382,5397.211224289985,984.7887757100152
4654,5364.808864135134,-710.8088641351342
6075,5919.2211731251655,155.77882687483452
12150,14015.505539362344,-1865.5055393623443
49725,49539.87347223994,185.12652776006144
9719,11475.40934430964,-1756.4093443096408
11696,12418.11437416507,-722.1143741650703
5949,5929.667507976579,19.332492023420855
6510,6168.539249009894,341.46075099010613
5942,6213.44722790152,-271.4472279015199
3754,3674.6336599613655,79.36634003863446
9201,10400.112476731392,-1199.1124767313922
4144,4613.240486975747,-469.24048697574744
3014,3289.2432074438834,-275.2432074438834
8111,8062.0004145703115,48.99958542968852
2564,2122.8166652429873,441.18333475701274
5060,5102.40277889568,-42.40277889568006
4971,5223.507553895468,-252.50755389546794
6568,6515.930007980155,52.0699920198449
4173,4542.73726434531,-369.73726434531
4672,4698.568646306732,-26.568646306732262
13818,14519.71957114105,-701.7195711410495
5087,5294.470504714585,-207.47050471458533
9433,9211.26494688643,221.73505311357076
5293,5642.156961078577,-349.1569610785773
8111,8179.56159221517,-68.5615922151701
5817,5750.759618657331,66.24038134266902
35554,33691.30550245379,1862.6944975462102
2477,3229.4066789185167,-752.4066789185167
2124,2207.5591692299467,-83.55916922994675
44144,44304.55789552354,-160.55789552353963
2723,3062.951179537839,-339.9511795378389
7021,6896.893869188805,124.10613081119482
2339,2601.0099997281236,-262.0099997281236
4500,4532.801159607098,-32.80115960709827
5883,6367.9911207110235,-484.99112071102354
4977,5466.528615354022,-489.5286153540219
60160,64666.25903802803,-4506.259038028031
2700,2656.795177178202,43.20482282179819
2339,2405.88196404225,-66.88196404224982
2339,2776.154205180115,-437.1542051801148
3288,3656.5395584373055,-368.53955843730546
54896,60487.17952806913,-5591.179528069129
2480,2832.532352465751,-352.53235246575105
6489,6640.4300630827665,-151.43006308276654
5276,5551.080816257239,-275.08081625723935
69535,68164.7915459573,1370.2084540427022
2723,2920.2793466143767,-197.27934661437666
4971,5306.227626362089,-335.2276263620888
3466,3748.189871567218,-282.1898715672178
6568,6567.682292912522,0.31770708747808385
2056,2964.160187941628,-908.160187941628
6476,6396.269406173841,79.73059382615884
5303,5559.96272252019,-256.96272252019025
5467,5668.824301036227,-201.82430103622664
7135,6996.534005576575,138.4659944234254
45883,45755.5637951949,127.43620480509708
51707,58185.683109013116,-6478.683109013116
17738,17154.91033734712,583.0896626528811
60978,64668.97937426873,-3690.9793742687325
12150,12333.499958421418,-183.49995842141834
4971,5166.4749793519095,-195.4749793519095
3096,3054.1764072047245,41.823592795275545
4792,5177.504948195623,-385.504948195623
5182,5059.18082707006,122.81917292993967
24122,24418.338792030354,-296.33879203035394
7425,7485.243061746435,-60.24306174643516
6569,5939.285556083783,629.7144439162166
13969,13258.542007358945,710.4579926410552
60160,60318.306416945255,-158.30641694525548
4499,4522.832507177294,-23.832507177294247
5623,5565.34337596303,57.65662403697024
51819,53468.96572854377,-1649.9657285437715
13168,13655.622530345685,-487.62253034568494
12054,12200.462152168499,-146.4621521684985
2723,2955.6427028693574,-232.64270286935744
9034,8671.422896890543,362.5771031094573
49725,50057.393156541235,-332.39315654123493
12927,12953.358338326394,-26.358338326394005
5502,5320.585370250682,181.414629749318
5136,4961.9935675303495,174.00643246965046
6412,6510.413778855731,-98.41377885573092
5790,5875.711038724206,-85.71103872420645
80511,72460.86201471496,8050.137985285037
49177,49109.53332450967,67.46667549033009
13830,13348.002191385815,481.9978086141855
4809,4080.3605377296294,728.6394622703706
56588,58305.76980144653,-1717.7698014465277
4550,5463.782286045877,-913.7822860458773
7584,7831.596954726239,-247.59695472623935
5502,5425.676970374106,76.32302962589438
11488,13830.318363990455,-2342.3183639904546
4867,3188.698008546169,1678.3019914538309
54608,54811.90367736005,-203.90367736005282
64173,65088.585518339576,-915.5855183395761
7869,9207.63754291098,-1338.6375429109794
53743,53829.80444217962,-86.80444217962213
3393,4064.8448530101496,-671.8448530101496
5539,5765.293080409466,-226.2930804094658
4402,4522.449947563586,-120.44994756358574
32859,32909.78097378192,-50.780973781918874
8988,8873.144155525308,114.85584447469228
4221,6420.24838044277,-2199.24838044277
3433,3487.5009851561376,-54.50098515613763
8423,7906.067365974852,516.9326340251482
3457,3509.770812387617,-52.77081238761684
16108,14970.215331463683,1137.7846685363165
4919,5357.432844598017,-438.43284459801725
37658,38742.122218989534,-1084.1222189895343
5955,6695.427413336917,-740.4274133369172
7352,7346.694655417859,5.305344582140606
5337,5376.068880041862,-39.06888004186203
4417,4473.996999774312,-56.99699977431192
5888,6041.506012963475,-153.50601296347486
24122,24380.41860870664,-258.41860870664095
14331,16659.083587827827,-2328.0835878278267
3153,3072.6371322837954,80.36286771620462
5955,6348.978823943204,-393.9788239432037
6015,5907.0956459285935,107.90435407140649
15918,14623.351720227694,1294.6482797723056
8668,8107.214989126916,560.7850108730836
5823,5742.6725423335965,80.32745766640346
6287,6347.512442507709,-60.51244250770924
49725,49391.54072961859,333.45927038141235
6033,6239.80191455315,-206.8019145531498
4152,4314.459757708038,-162.4597577080376
5565,5519.278488314945,45.72151168505479
29764,30076.918195483457,-312.91819548345666
13656,13957.044690602563,-301.0446906025627
54115,55253.69977441474,-1138.6997744147375
4230,4170.521725304978,59.478274695022264
56588,57607.018289674816,-1019.0182896748156
4637,4669.226597801399,-32.22659780139929
5943,13506.527453790131,-7563.527453790131
10159,9923.228848478582,235.77115152141778
54840,55948.099189302375,-1108.0991893023747
3336,3724.3449504135237,-388.34495041352375
60396,60475.52465714289,-79.52465714288701
53743,53580.220189479485,162.77981052051473
34460,34358.18957639177,101.81042360822903
49177,49174.00001745952,2.9999825404811418
7352,7545.820638006206,-193.82063800620563
69997,66392.3964115661,3604.603588433907
10703,9467.91739398252,1235.0826060174804
2124,2090.436449579476,33.563550420523825
6324,6395.14200446194,-71.1420044619399
73369,73253.5950414647,115.40495853530592
4506,4884.7541679975,-378.7541679975002
14008,13103.702262687118,904.2977373128815
6033,5984.454826539147,48.54517346085322
3457,3564.0458834120245,-107.04588341202452
21738,19958.241159882957,1779.7588401170433
7448,7272.398737866178,175.60126213382227
5288,5237.11731246832,50.88268753167995
11069,10844.638555006044,224.36144499395596
6776,6866.412527408995,-90.41252740899472
91465,76019.58349316423,15445.416506835769
69885,68598.41795295839,1286.5820470416074
4263,5189.353169222618,-926.3531692226179
44546,45362.379719568184,-816.3797195681836
5763,6350.50496259681,-587.5049625968104
41281,40685.12111614176,595.8788838582404
22953,19271.939003274405,3681.060996725595
32859,32892.31646737727,-33.31646737726987
3389,3280.0690037601194,108.93099623988064
60508,60713.89566129637,-205.8956612963666
5800,5424.995462612607,375.0045373873927
6840,7168.1459351555395,-328.1459351555395
7095,7487.944466617812,-392.9444666178124
3843,4138.672585549567,-295.672585549567
5954,5955.061091492991,-1.0610914929911814
5772,5656.826863071536,115.17313692846437
6172,6202.110521895014,-30.110521895014244
60260,60566.71289497816,-306.7128949781618
12054,12206.856598775405,-152.85659877540456
6502,6459.707267783131,42.2927322168689
6488,6787.285406524417,-299.28540652441734
12175,10554.57219289226,1620.4278071077406
55983,56156.30516581064,-173.30516581064148
5529,5398.915780842265,130.08421915773488
11813,6279.9219562626395,5533.0780437373605
4629,5118.254841046104,-489.25484104610405
6578,6757.910268349222,-179.91026834922195
5805,5867.447681980754,-62.44768198075417
11247,11283.135227370532,-36.13522737053245
2767,2890.359721492192,-123.35972149219197
3912,3805.5817188506285,106.41828114937152
60555,68165.36823531796,-7610.368235317961
41101,40674.82033341107,426.1796665889269
5293,7994.060087586622,-2701.060087586622
7488,7449.598039831683,38.40196016831669
13168,12971.35973540365,196.64026459634988
64173,66451.62595540652,-2278.625955406518
6132,6022.060132556263,109.93986744373706
42457,42369.77904147461,87.22095852538769
49207,50175.48775237861,-968.4877523786126
4496,4488.181865506291,7.8181344937092945
49553,52235.013927912296,-2682.013927912296
38099,37727.95916684496,371.0408331550425
54608,54376.899319307835,231.10068069216504
5145,5254.341510986989,-109.3415109869893
6488,10733.737254813275,-4245.737254813275
49207,48816.73424553551,390.2657544644899
2949,3320.8686341070356,-371.86863410703563
4339,4268.1840626651665,70.8159373348335
60978,62315.0099898238,-1337.0099898237968
7761,7302.14891985033,458.85108014967045
4909,4984.106183674156,-75.10618367415555
41281,40721.34108278956,559.6589172104432
3393,3341.1594475901284,51.840552409871634
16359,13217.42267238416,3141.5773276158397
51595,51798.271210235005,-203.27121023500513
2994,3257.7999894910004,-263.79998949100036
2874,3149.9408255432477,-275.9408255432477
17604,17375.99980187477,228.0001981252317
4417,4801.879590085801,-384.8795900858013
7487,7592.393962094083,-105.39396209408278
22140,22227.33056496861,-87.33056496861172
9277,9332.176626889352,-55.17662688935161
3999,3986.8405035806104,12.159496419389598
57081,59003.00830353174,-1922.0083035317366
30808,27540.702906771574,3267.297093228426
6292,6133.781545418196,158.2184545818036
60978,60798.899143342685,179.10085665731458
5800,5398.545489289517,401.4545107104832
5031,5686.071452414562,-655.0714524145624
51697,50819.62346031962,877.3765396803792
4294,4337.688273657685,-43.688273657685386
29580,19665.494500029905,9914.505499970095
12926,15559.738170728537,-2633.7381707285367
14049,13711.511312603412,337.4886873965879
41652,43986.0680772769,-2334.0680772768974
4436,4499.390799178529,-63.39079917852905
6067,6293.712451550006,-226.71245155000634
10961,11055.297412040574,-94.29741204057427
55502,55554.44067088739,-52.44067088738666
5823,5793.826556887788,29.173443112212226
6271,6217.398681421288,53.60131857871238
51372,53126.72116410227,-1754.7211641022732
58315,57498.54574598164,816.4542540183611
1788,1716.9389566543414,71.06104334565862
8542,11787.50834018252,-3245.5083401825195
11675,11849.718190544429,-174.71819054442858
59033,59415.645445601665,-382.6454456016654
64285,66108.40643839544,-1823.4064383954392
3916,4109.91127795577,-193.91127795576995
57856,58726.24138378879,-870.2413837887871
60396,60481.1371851508,-85.13718515080109
52287,51936.631496716276,350.36850328372384
32347,31991.622100868,355.3778991319996
5960,6093.162015227418,-133.16201522741812
4313,4477.469376438234,-164.46937643823367
69244,70786.81269536378,-1542.8126953637839
61933,63672.5157638877,-1739.515763887699
6173,4506.963335179073,1666.0366648209274
51817,51640.233046666544,176.7669533334556
64831,65946.28928673571,-1115.289286735715
42312,42476.23377008055,-164.23377008055104
10018,10222.0207726439,-204.02077264390027
6122,6101.25334669565,20.74665330434982
68303,68092.15088379961,210.84911620039202
5322,5243.631609671716,78.36839032828357
26396,22652.788358492537,3743.2116415074634
5772,5703.095902923944,68.90409707605613
6878,6721.650964218996,156.3490357810042
3998,4152.834290759676,-154.83429075967615
56702,56898.583118006674,-196.58311800667434
10608,10491.918916231803,116.08108376819655
4253,4043.2197604140806,209.7802395859194
49725,49657.216135574476,67.78386442552437
7353,7446.853018581109,-93.8530185811087
5023,4007.138075777619,1015.8619242223808
41064,40828.270932745465,235.72906725453504
65529,66022.74225420498,-493.7422542049753
6832,6935.464422563708,-103.46442256370756
5132,5456.109836404198,-324.1098364041982
3451,4128.083587749709,-677.0835877497093
3546,4133.6989428237375,-587.6989428237375
2201,2239.268223739376,-38.268223739376026
27976,30108.65476036154,-2132.65476036154
14364,14689.566393923466,-325.5663939234655
1822,1806.8775012907024,15.122498709297588
3090,3677.5118823566672,-587.5118823566672
70323,71492.08872934028,-1169.0887293402775
2124,2153.773558935204,-29.773558935204164
58562,58442.47926580925,119.52073419075168
8579,10137.259882129501,-1558.2598821295014
48851,48417.357741651314,433.6422583486856
39321,39206.00250796974,114.99749203026295
13054,14064.784146205984,-1010.7841462059841
5154,6295.805165979251,-1141.805165979251
45189,41595.41219456415,3593.5878054358473
11650,12088.301841336177,-438.30184133617695
15583,13832.38598545257,1750.6140145474292
5095,4929.806001015124,165.1939989848761
7619,5848.059027164032,1770.9409728359678
15106,10416.139822625864,4689.860177374136
5619,5820.138086185101,-201.1380861851012
55502,58131.09561948813,-2629.095619488129
4506,4517.504574519489,-11.504574519489324
5441,5504.8527415126155,-63.85274151261547
56185,57919.15651396343,-1734.156513963433
4501,4418.281356438823,82.71864356117658
66077,62275.680518498804,3801.3194815011957
5761,5818.703261089095,-57.70326108909467
9353,9049.461164062392,303.5388359376084
5772,5729.333474120372,42.66652587962835
3359,3156.8030115587026,202.19698844129744
4417,4786.066285970464,-369.0662859704644
66155,66266.12045719445,-111.1204571944545
4721,4376.04877698758,344.9512230124201
14178,12240.818846828175,1937.181153171825
37846,37528.76814394203,317.23185605797335
52726,49670.92178833039,3055.0782116696064
4173,4435.918375058193,-262.9183750581933
2228,2412.3689861974817,-184.36898619748172
52175,53115.625759981194,-940.6257599811943
12054,12150.72554005163,-96.72554005162965
2977,3590.303231699933,-613.3032316999329
3654,3117.1893827144295,536.8106172855705
9284,9619.41977449357,-335.41977449357
2201,2086.4101194954346,114.58988050456537
16286,16938.338787225028,-652.3387872250278
67137,57601.92177906564,9535.07822093436
6488,6658.117390829629,-170.11739082962868
48213,48320.20978759324,-107.2097875932377
5102,5235.325634591791,-133.32563459179073
42521,43911.897203882705,-1390.897203882705
10018,10015.09507789004,2.9049221099594433
3288,3450.3153791642158,-162.31537916421576
1830,2077.9743180206515,-247.97431802065148
4612,4850.18727063407,-238.18727063407005
4202,4198.191316349111,3.8086836508891793
6568,6768.59178028259,-200.59178028258975
42312,42444.81076996669,-132.81076996668708
2737,2806.2890061507546,-69.28900615075463
4417,4523.480789878326,-106.4807898783256
44280,44311.75169582975,-31.751695829749224
80566,80369.18320298113,196.81679701886605
2250,2259.6419536578355,-9.64195365783553
49207,49192.867699354596,14.13230064540403
22140,21951.55051786954,188.44948213046155
42521,41890.59105689361,630.4089431063912
6109,6081.713522499667,27.286477500332694
8233,8911.367610532296,-678.3676105322957
8838,8826.214901041243,11.785098958756862
4284,4739.701643901965,-455.7016439019653
2339,2388.8143988087963,-49.81439880879634
5177,5527.651935049297,-350.6519350492972
3191,3166.097183169935,24.90281683006515
8111,7889.504370098956,221.49562990104369
3393,3428.3213456021476,-35.32134560214763
7381,7038.750567057925,342.24943294207515
57939,57577.02363551341,361.97636448658886
62045,62205.544168654145,-160.54416865414532
57992,58589.93252610117,-597.9325261011691
58315,58645.346386791934,-330.3463867919345
5918,5813.186344140925,104.81365585907497
2572,2524.655966238518,47.344033761482024
3050,4021.27049216033,-971.2704921603299
69168,69332.62605075985,-164.62605075984902
4165,4377.6457376042235,-212.64573760422354
8434,6791.564831334095,1642.4351686659047
6038,6309.950263445874,-271.95026344587404
54684,55482.051736207926,-798.0517362079263
5276,5260.547088878378,15.452911121621582
3471,3524.3344962212473,-53.334496221247264
15498,13840.301082641743,1657.698917358257
4687,4710.224903520382,-23.224903520382213
3528,3053.3260169838927,474.6739830161073
49725,50543.560169732664,-818.5601697326638
5656,5640.39642362741,15.603576372590396
10018,10055.160372539975,-37.16037253997456
4762,4680.4716734465455,81.52832655345446
8198,7339.578918659902,858.4210813400978
13524,14295.42396189906,-771.4239618990596
7718,8269.286457043569,-551.2864570435686
4266,4796.290007634887,-530.2900076348869
5888,5997.706397517326,-109.70639751732597
45693,45827.055352203286,-134.05535220328602
9024,7913.171960138599,1110.8280398614006
45257,45152.96572339996,104.03427660003945
3855,4158.400020887095,-303.4000208870948
73481,69891.71390727187,3589.286092728129
4368,4828.8577242557885,-460.8577242557885
4942,4920.303223886347,21.69677611365296
62524,63198.224158729296,-674.2241587292956
61933,62584.11159551819,-651.1115955181886
3916,4380.5071951495065,-464.5071951495065
32923,36393.90032094838,-3470.900320948378
6389,6406.910908036106,-17.910908036105866
8440,8399.403935979102,40.59606402089776
2124,2107.6792585346666,16.320741465333413
72730,66382.59680045093,6347.403199549066
4453,4592.488575827805,-139.4885758278051
4809,5267.859008198947,-458.85900819894687
2150,2118.011217215668,31.988782784332216
6427,6539.69511319746,-112.69511319746016
6389,6361.057126179077,27.942873820922614
5087,5483.205028983666,-396.2050289836661
54684,55221.643766616864,-537.643766616864
53645,53313.95749033564,331.0425096643594
6133,6105.213013592088,27.78698640791208
3999,3973.328159869683,25.671840130316923
3716,4996.165289210805,-1280.165289210805
16811,14608.488195261374,2202.511804738626
3610,3732.2094048984577,-122.2094048984577
23944,23892.488194388436,51.51180561156434
4297,4509.46533456403,-212.46533456402994
6489,6304.205307529311,184.79469247068937
5956,6757.720358573838,-801.720358573838
4452,4467.471882284045,-15.471882284045023
55983,56025.427945496675,-42.42794549667451
4807,5088.946548405237,-281.9465484052371
4272,4299.1986242846815,-27.1986242846815
6262,6326.5596791188245,-64.55967911882453
3105,3149.6623337337974,-44.66233373379737
23838,23487.996245144,350.00375485599943
11310,11624.569386295836,-314.569386295836
5372,4799.986592549389,572.0134074506113
54896,54966.76532746223,-70.76532746222802
3860,3814.553511798911,45.44648820108887
2480,2787.205144137582,-307.205144137582
56590,56613.14838750116,-23.14838750116178
14428,15957.804393820847,-1529.8043938208466
3423,3957.1950103870963,-534.1950103870963
4792,4811.039277539443,-19.039277539442992
10837,8080.244237165727,2756.755762834273
13830,13880.912524768697,-50.91252476869704
13524,16050.662475027668,-2526.662475027668
47217,47041.563444350046,175.43655564995424
4111,4242.657998379236,-131.65799837923623
53164,54833.33038723846,-1669.3303872384568
3999,4186.720891175236,-187.72089117523592
5292,5764.634056180671,-472.634056180671
3988,4168.295535242119,-180.2955352421186
2476,2521.07389286706,-45.07389286705984
6461,6525.491217192762,-64.49121719276172
53499,53589.067120064254,-90.06712006425369
3999,4059.0445176062726,-60.04451760627262
3991,4474.368710179588,-483.36871017958765
7568,6860.765576929061,707.2344230709386
2124,2043.4340942336348,80.56590576636518
61933,63911.47247620451,-1978.472476204508
6161,6585.359562348455,-424.35956234845526
4755,4791.120791216508,-36.12079121650822
11919,12101.90382547599,-182.90382547599074
7488,7688.493237975885,-200.49323797588477
4506,4619.119764486072,-113.1197644860722
7421,7633.702183536764,-212.7021835367641
60978,60988.24447191719,-10.244471917190822
5549,5415.501720024799,133.4982799752006
6450,6446.513940908581,3.4860590914186105
5955,6682.607770584786,-727.6077705847856
61404,61826.25308242593,-422.2530824259302
32923,34004.56963901248,-1081.5696390124795
22140,23348.481887983737,-1208.4818879837367
12557,12264.281216377727,292.7187836222729
